Clave;Nit;Cliente;Corp;Fecha Fact;Mes;Ano;Factura;APT;Codigo;Codigo Articulo;Descripcion;Color;Segmento;Ancho;Gramaje;Linea;Tecnologia;U.M.;Cantidad;Kilos;Kilos Teoricos;Tipo Factura;Importe;IVA;Flete;Mon;Rate;Dlrs;Dlrs Provision;Precio Promedio;M2;USD_M2;Diferencia;Fecha Cont;Cuenta;Total Cuenta;Segmento Item;Mercado Item;Linea Item;Retefuente;Pais;Trade;Clave Inventario;Ano_SO;CS Analyst;Ejecutivo;Cod3;Price List;NC Observaciones;Vitality Index;Vitality Creation Date;Vitality Update Date;
9990;805009200-8;MAINCO HEALTH CARE S.A.S.;MAINCO HC;09/15/2022;9;2022;99549;APT47137;05428CO1;05428CO101965MAI;SMS 30 GSM AZUL 666   1965 MM;AZUL 666;MEDICAL;1965;30;1;SMS;M2;252268;7568.04;7568.04;CAL FACTURAS NAL;110629609;21019626;0;COP;4389.8;25201.51;25201.51;3.33;252268;.0999;0;09/15/2022;352.119901.41204810.000000.M02.000;110629609;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-2765740;Colombia;LOCAL;MAI54281965;;ISAJARA;FABIO DIAZ;MAI;CO MAINCO;TRM 4389,8 15SEP-22;;09-AGO-19;09-AGO-19;
9990;805009200-8;MAINCO HEALTH CARE S.A.S.;MAINCO HC;09/21/2022;9;2022;99595;APT47183;05379CO1;05379CO100420MAI;SMS 35 GSM AZUL 666   ANCHO 420 MM;AZUL 666;MEDICAL;420;35;1;SMS;M2;23940;837.9;837.9;CAL FACTURAS NAL;12111246;2301137;0;COP;4420.38;2739.87;2739.87;3.27;23940;.1144;0;09/21/2022;352.119901.41204810.000000.M02.000;12111246;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-302781;Colombia;LOCAL;MAI5379420;;ISAJARA;FABIO DIAZ;MAI;CO MAINCO;;;23-FEB-17;23-FEB-17;
9990;805009200-8;MAINCO HEALTH CARE S.A.S.;MAINCO HC;09/21/2022;9;2022;99595;APT47183;05379CO1;05379CO101965MAI;SMS 35 GSM AZUL 666   ANCHO 1965 MM;AZUL 666;MEDICAL;1965;35;1;SMS;M2;241654;8457.89;8457.89;CAL FACTURAS NAL;122252759;23228024;0;COP;4420.38;27656.62;27656.62;3.27;241654;.1144;0;09/21/2022;352.119901.41204810.000000.M02.000;122252759;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-3056319;Colombia;LOCAL;MAI53791965;;ISAJARA;FABIO DIAZ;MAI;CO MAINCO;;;23-FEB-17;23-FEB-17;
9990;805009200-8;MAINCO HEALTH CARE S.A.S.;MAINCO HC;09/21/2022;9;2022;99596;APT47184;05428CO1;05428CO101965MAI;SMS 30 GSM AZUL 666   1965 MM;AZUL 666;MEDICAL;1965;30;1;SMS;M2;139848;4195.44;4195.44;CAL FACTURAS NAL;54466601;10348654;0;COP;4420.38;12321.7;12321.7;2.94;139848;.0881;0;09/21/2022;352.119901.41204810.000000.M02.000;54466601;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-1361665;Colombia;LOCAL;MAI54281965;;ISAJARA;FABIO DIAZ;MAI;CO MAINCO;;;09-AGO-19;09-AGO-19;
9990;805009200-8;MAINCO HEALTH CARE S.A.S.;MAINCO HC;09/21/2022;9;2022;99596;APT47184;05428CO1;05428CO100420MAI;SMS 30 GSM AZUL 666   420 MM;AZUL 666;MEDICAL;420;30;1;SMS;M2;29988;899.64;899.64;CAL FACTURAS NAL;11679426;2219091;0;COP;4420.38;2642.18;2642.18;2.94;29988;.0881;0;09/21/2022;352.119901.41204810.000000.M02.000;11679426;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-291986;Colombia;LOCAL;MAI5428420;;ISAJARA;FABIO DIAZ;MAI;CO MAINCO;;;09-AGO-19;09-AGO-19;
9990;805009200-8;MAINCO HEALTH CARE S.A.S.;MAINCO HC;09/21/2022;9;2022;99597;APT47185;05428CO1;05428CO101965MAI;SMS 30 GSM AZUL 666   1965 MM;AZUL 666;MEDICAL;1965;30;1;SMS;M2;112401;3372.03;3372.03;CAL FACTURAS NAL;43776817;8317595;0;COP;4420.38;9903.41;9903.41;2.94;112401;.0881;0;09/21/2022;352.119901.41204810.000000.M02.000;43776817;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-1094420;Colombia;LOCAL;MAI54281965;;ISAJARA;FABIO DIAZ;MAI;CO MAINCO;;;09-AGO-19;09-AGO-19;
9990;805009200-8;MAINCO HEALTH CARE S.A.S.;MAINCO HC;09/21/2022;9;2022;99597;APT47185;05428CO1;05428CO100420MAI;SMS 30 GSM AZUL 666   420 MM;AZUL 666;MEDICAL;420;30;1;SMS;M2;32084;962.52;962.52;CAL FACTURAS NAL;12495755;2374193;0;COP;4420.38;2826.85;2826.85;2.94;32084;.0881;0;09/21/2022;352.119901.41204810.000000.M02.000;12495755;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-312394;Colombia;LOCAL;MAI5428420;;ISAJARA;FABIO DIAZ;MAI;CO MAINCO;;;09-AGO-19;09-AGO-19;
9990;805009200-8;MAINCO HEALTH CARE S.A.S.;MAINCO HC;09/22/2022;9;2022;99609;APT47194;50618CO1;50618CO102170MAI;SMS 50 GSM AZUL 6183   2170 MM;AZUL 6183;MEDICAL;2170;50;1;SMS;M2;80224;4011.2;4011.2;CAL FACTURAS NAL;58823446;11176455;0;COP;4403.82;13357.37;13357.37;3.33;80224;.1665;0;09/22/2022;352.119901.41204810.000000.M02.000;58823446;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-1470586;Colombia;LOCAL;MAI506182170;;ISAJARA;FABIO DIAZ;MAI;CO MAINCO;TRM del día 22 de Sept de 2022: $ 4.403,82;2;09-SEP-22;09-SEP-22;
9990;805009200-8;MAINCO HEALTH CARE S.A.S.;MAINCO HC;09/23/2022;9;2022;99625;APT47195;05379CO1;05379CO101965MAI;SMS 35 GSM AZUL 666   ANCHO 1965 MM;AZUL 666;MEDICAL;1965;35;1;SMS;M2;244189;8546.62;8546.62;CAL FACTURAS NAL;124651159;23683720;0;COP;4379.8;28460.47;28460.47;3.33;244189;.1166;0;09/23/2022;352.119901.41204810.000000.M02.000;124651159;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-3116279;Colombia;LOCAL;MAI53791965;;ISAJARA;FABIO DIAZ;MAI;CO MAINCO; TRM del día 23 de Sept de 2022: $ 4.379,8;;23-FEB-17;23-FEB-17;
9990;805009200-8;MAINCO HEALTH CARE S.A.S.;MAINCO HC;09/23/2022;9;2022;99625;APT47195;05379CO1;05379CO100420MAI;SMS 35 GSM AZUL 666   ANCHO 420 MM;AZUL 666;MEDICAL;420;35;1;SMS;M2;25754;901.39;901.39;CAL FACTURAS NAL;13146644;2497862;0;COP;4379.8;3001.65;3001.65;3.33;25754;.1166;0;09/23/2022;352.119901.41204810.000000.M02.000;13146644;HC NONWOVEN;HCN OR SURGERY;HCNOS STANDARD SURGICAL GOWNS;-328666;Colombia;LOCAL;MAI5379420;;ISAJARA;FABIO DIAZ;MAI;CO MAINCO; TRM del día 23 de Sept de 2022: $ 4.379,8;;23-FEB-17;23-FEB-17;
9376;815002042-5;PGI COLOMBIA LTDA.;INTERCOMPANY;09/22/2022;9;2022;99606;;00181CO1;00181CO102100COM;SMS 13 GSM PURGA 2100 MM;PURGA;AFFILIATES;2100;13;1;SMS;M2;9700;126.10238200729618181140651747665139532;126.1;CAL MUESTRA SIN VALO;1174185;223095;0;COP;4403.82;266.63;266.63;2.11;9700;.0275;-.00238200729618181140651747665139532;09/22/2022;352.300401.51959509.000000.A00.000;1174185;SP HOME AND BEDDING;SHB HOME AND BEDDING;SHBHB BEDDING AND FURNITURE;;Colombia;LOCAL;COM1812100;;;FABIO DIAZ;COM;;Muestra sin valor comercial  BA-2743, MOLINA VISBAL PROCESOS INTEGRADOS S.A.S Proyecto Rebobinado;;23-FEB-17;23-FEB-17;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/15/2022;9;2022;6269;;;;DESCUENTO FACTORING FACTURA 98714;;HYGIENE;;;;;KG;-1;0;;CAL NC DES-FACTORING;-386769;0;0;COP;4389.8;-88.11;-88.11;0;0;0;;09/15/2022;352.000000.53052005.000000.A00.000;-386769;;;;;Colombia;LOCAL;;;;FABIO DIAZ;;;;;;;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/19/2022;9;2022;6273;;;;DESCUENTO FACTORING FACTURAS 98752-98753-98754-98755-98759-98760-98761;;HYGIENE;;;;;KG;-1;0;;CAL NC DES-FACTORING;-838252;0;0;COP;4435.84;-188.97;-188.97;0;0;0;;09/19/2022;352.000000.53052005.000000.A00.000;-838252;;;;;Colombia;LOCAL;;;;FABIO DIAZ;;;;;;;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/19/2022;9;2022;6274;;;;DESCUENTO FACTORING FACTURAS 98774-98785-98786-98787-98788-98790;;HYGIENE;;;;;KG;-1;0;;CAL NC DES-FACTORING;-1186929;0;0;COP;4435.84;-267.58;-267.58;0;0;0;;09/19/2022;352.000000.53052005.000000.A00.000;-1186929;;;;;Colombia;LOCAL;;;;FABIO DIAZ;;;;;;;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/19/2022;9;2022;6275;;;;DESCUENTO FACTORING FACTURAS 98804-98818-98819-98829-98836-98845-98846-98847-98848-98860-98861-98874-98876-98877-98878-98879-98880;;HYGIENE;;;;;KG;-1;0;;CAL NC DES-FACTORING;-7426458;0;0;COP;4435.84;-1674.19;-1674.19;0;0;0;;09/19/2022;352.000000.53052005.000000.A00.000;-7426458;;;;;Colombia;LOCAL;;;;FABIO DIAZ;;;;;;;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/19/2022;9;2022;6276;;;;DESCUENTO FACTORING FACTURAS 98924-98939-98940-98941;;HYGIENE;;;;;KG;-1;0;;CAL NC DES-FACTORING;-2207736;0;0;COP;4435.84;-497.7;-497.7;0;0;0;;09/19/2022;352.000000.53052005.000000.A00.000;-2207736;;;;;Colombia;LOCAL;;;;FABIO DIAZ;;;;;;;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/07/2022;9;2022;99483;APT47078;05303CO1;05303CO100580PFP;SMS 13 GSM BLANCO   580 MM;BLANCO;HYGIENE;580;13;1;SMS;M2;383496;4985.45;4985.45;CAL FACTURAS PLANVAL;77504542;0;0;COP;4480.1;17299.73;17299.73;3.47;383496;.0451;0;09/07/2022;352.119901.41204845.000000.H02.000;77504542;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-1937614;Colombia;LOCAL;PFP5303580;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;05-AGO-21;05-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/07/2022;9;2022;99483;APT47078;14250CO3;14250CO300080PFP;SS 14 GSM BLANCO   ST  80 MM  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;80;14;3;SS;M2;27724;388.14;388.14;CAL FACTURAS PLANVAL;6153619;0;0;COP;4480.1;1373.55;1373.55;3.54;27724;.0495;0;09/07/2022;352.119903.41204845.000000.H02.000;6153619;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-153840;Colombia;LOCAL;PFP1425080;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;10-MAR-21;10-MAR-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/07/2022;9;2022;99483;APT47078;14250CO3;14250CO300084PFR;SS 14 GSM BLANCO   ST  84 MM  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;84;14;3;SS;M2;12663;177.28;177.28;CAL FACTURAS PLANVAL;2810679;0;0;COP;4480.1;627.37;627.37;3.54;12663;.0495;0;09/07/2022;352.119903.41204845.000000.H02.000;2810679;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-70267;Colombia;LOCAL;PFR1425084;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA%;;2;01-FEB-21;01-FEB-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/07/2022;9;2022;99483;APT47078;15903CO1;15903CO100630PFP;SMS 15 GSM BLANCO   630 MM  LAMINACION;BLANCO;HYGIENE;630;15;1;SMS;M2;40257;603.86;603.86;CAL FACTURAS PLANVAL;9387932;0;0;COP;4480.1;2095.47;2095.47;3.47;40257;.0521;0;09/07/2022;352.119901.41204845.000000.H02.000;9387932;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI BACKSHEET;-234698;Colombia;LOCAL;PFP15903630;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;06-AGO-21;06-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/07/2022;9;2022;99483;APT47078;15903CO1;15903CO100780PFP;SMS 15 GSM BLANCO   780 MM  LAMINACION;BLANCO;HYGIENE;780;15;1;SMS;M2;92882;1393.23;1393.23;CAL FACTURAS PLANVAL;21660082;0;0;COP;4480.1;4834.73;4834.73;3.47;92882;.0521;0;09/07/2022;352.119901.41204845.000000.H02.000;21660082;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI BACKSHEET;-541502;Colombia;LOCAL;PFP15903780;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;06-AGO-21;06-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/07/2022;9;2022;99483;APT47078;05303CO1;05303CO100730PFP;SMS 13 GSM BLANCO   730 MM;BLANCO;HYGIENE;730;13;1;SMS;M2;33726;438.44;438.44;CAL FACTURAS PLANVAL;6816025;0;0;COP;4480.1;1521.4;1521.4;3.47;33726;.0451;0;09/07/2022;352.119901.41204845.000000.H02.000;6816025;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-170401;Colombia;LOCAL;PFP5303730;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;05-AGO-21;05-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/08/2022;9;2022;99485;APT47082;05303CO1;05303CO100730PFP;SMS 13 GSM BLANCO   730 MM;BLANCO;HYGIENE;730;13;1;SMS;M2;532608;6923.9;6923.9;CAL FACTURAS PLANVAL;107640077;0;0;COP;4446.36;24208.58;24208.58;3.50;532608;.0455;0;09/08/2022;352.119901.41204845.000000.H02.000;107640077;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-2691002;Colombia;LOCAL;PFP5303730;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;05-AGO-21;05-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/08/2022;9;2022;99490;APT47087;15903CO1;15903CO100780PFP;SMS 15 GSM BLANCO   780 MM  LAMINACION;BLANCO;HYGIENE;780;15;1;SMS;M2;107640;1614.6;1614.6;CAL FACTURAS PLANVAL;25101648;0;0;COP;4446.36;5645.44;5645.44;3.50;107640;.0524;0;09/08/2022;352.119901.41204845.000000.H02.000;25101648;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI BACKSHEET;-627541;Colombia;LOCAL;PFP15903780;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;06-AGO-21;06-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/08/2022;9;2022;99490;APT47087;05303CO1;05303CO100730PFP;SMS 13 GSM BLANCO   730 MM;BLANCO;HYGIENE;730;13;1;SMS;M2;133152;1730.98;1730.98;CAL FACTURAS PLANVAL;26910019;0;0;COP;4446.36;6052.15;6052.15;3.50;133152;.0455;0;09/08/2022;352.119901.41204845.000000.H02.000;26910019;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-672750;Colombia;LOCAL;PFP5303730;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;05-AGO-21;05-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/08/2022;9;2022;99491;APT47087;05303CO1;05303CO100775PFP;SMS 13 GSM BLANCO   775 MM;BLANCO;HYGIENE;775;13;1;SMS;M2;306125;3979.63;3979.63;CAL FACTURAS PLANVAL;61867863;0;0;COP;4446.36;13914.27;13914.27;3.50;306125;.0455;0;09/08/2022;352.119901.41204845.000000.H02.000;61867863;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-1546697;Colombia;LOCAL;PFP5303775;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;26-OCT-21;26-OCT-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/10/2022;9;2022;99497;APT47090;15903CO1;15903CO100630PFP;SMS 15 GSM BLANCO   630 MM  LAMINACION;BLANCO;HYGIENE;630;15;1;SMS;M2;224910;3373.65;3373.65;CAL FACTURAS PLANVAL;52449012;0;0;COP;4365.32;12014.93;12014.93;3.56;224910;.0534;0;09/10/2022;352.119901.41204845.000000.H02.000;52449012;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI BACKSHEET;-1311225;Colombia;LOCAL;PFP15903630;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;06-AGO-21;06-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/10/2022;9;2022;99497;APT47090;12250CO3;12250CO300100PFR;SS 12 GSM BLANCO   ST  100 MM  AV MZ ALG AL VE NG;BLANCO;HYGIENE;100;12;3;SS;M2;56640;679.68;679.68;CAL FACTURAS PLANVAL;10776326;0;0;COP;4365.32;2468.62;2468.62;3.63;56640;.0436;0;09/10/2022;352.119903.41204845.000000.H02.000;10776326;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-269408;Colombia;LOCAL;PFR12250100;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA%;;2;28-ENE-21;28-ENE-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/10/2022;9;2022;99497;APT47090;15903CO1;15903CO100780PFP;SMS 15 GSM BLANCO   780 MM  LAMINACION;BLANCO;HYGIENE;780;15;1;SMS;M2;277680;4165.2;4165.2;CAL FACTURAS PLANVAL;64754976;0;0;COP;4365.32;14833.96;14833.96;3.56;277680;.0534;0;09/10/2022;352.119901.41204845.000000.H02.000;64754976;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI BACKSHEET;-1618874;Colombia;LOCAL;PFP15903780;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;06-AGO-21;06-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/11/2022;9;2022;99502;APT47100;15903CO1;15903CO100780PFP;SMS 15 GSM BLANCO   780 MM  LAMINACION;BLANCO;HYGIENE;780;15;1;SMS;M2;622938;9344.07;9344.07;CAL FACTURAS PLANVAL;145269142;0;0;COP;4365.32;33278.01;33278.01;3.56;622938;.0534;0;09/11/2022;352.119901.41204845.000000.H02.000;145269142;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI BACKSHEET;-3631729;Colombia;LOCAL;PFP15903780;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;06-AGO-21;06-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/12/2022;9;2022;99514;APT47105;15903CO1;15903CO100630PFP;SMS 15 GSM BLANCO   630 MM  LAMINACION;BLANCO;HYGIENE;630;15;1;SMS;M2;357399;5360.99;5360.99;CAL FACTURAS PLANVAL;83345447;0;0;COP;4365.32;19092.63;19092.63;3.56;357399;.0534;0;09/12/2022;352.119901.41204845.000000.H02.000;83345447;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI BACKSHEET;-2083636;Colombia;LOCAL;PFP15903630;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;06-AGO-21;06-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/12/2022;9;2022;99514;APT47105;15903CO1;15903CO100780PFP;SMS 15 GSM BLANCO   780 MM  LAMINACION;BLANCO;HYGIENE;780;15;1;SMS;M2;100331;1504.97;1504.97;CAL FACTURAS PLANVAL;23397189;0;0;COP;4365.32;5359.79;5359.79;3.56;100331;.0534;0;09/12/2022;352.119901.41204845.000000.H02.000;23397189;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI BACKSHEET;-584930;Colombia;LOCAL;PFP15903780;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;06-AGO-21;06-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/12/2022;9;2022;99514;APT47105;15903CO1;15903CO100630PFP;SMS 15 GSM BLANCO   630 MM  LAMINACION;BLANCO;HYGIENE;630;15;1;SMS;M2;134946;2024.19;2024.19;CAL FACTURAS PLANVAL;31469407;0;0;COP;4365.32;7208.96;7208.96;3.56;134946;.0534;0;09/12/2022;352.119901.41204845.000000.H02.000;31469407;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI BACKSHEET;-786735;Colombia;LOCAL;PFP15903630;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;06-AGO-21;06-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/12/2022;9;2022;99518;APT47113;15903CO1;15903CO100780PFP;SMS 15 GSM BLANCO   780 MM  LAMINACION;BLANCO;HYGIENE;780;15;1;SMS;M2;411528;6172.92;6172.92;CAL FACTURAS PLANVAL;95968330;0;0;COP;4365.32;21984.26;21984.26;3.56;411528;.0534;0;09/12/2022;352.119901.41204845.000000.H02.000;95968330;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI BACKSHEET;-2399208;Colombia;LOCAL;PFP15903780;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;06-AGO-21;06-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/12/2022;9;2022;99518;APT47113;14250CO3;14250CO300080PFP;SS 14 GSM BLANCO   ST  80 MM  AV MZ ALG AL VE  NG;BLANCO;HYGIENE;80;14;3;SS;M2;100312;1404.37;1404.37;CAL FACTURAS PLANVAL;22265252;0;0;COP;4365.32;5100.49;5100.49;3.63;100312;.0508;0;09/12/2022;352.119903.41204845.000000.H02.000;22265252;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-556631;Colombia;LOCAL;PFP1425080;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;10-MAR-21;10-MAR-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/13/2022;9;2022;99529;APT47117;12250CO3;12250CO300160PFR;SS 12 GSM BLANCO   ST  160 MM  AV MZ ALG AL VE NG;BLANCO;HYGIENE;160;12;3;SS;M2;212410;2548.92;2548.92;CAL FACTURAS PLANVAL;40413127;0;0;COP;4346.91;9296.98;9296.98;3.65;212410;.0438;0;09/13/2022;352.119903.41204845.000000.H02.000;40413127;HY NONWOVEN;HYN FEM CARE;HYNFM TOPSHEET;-1010328;Colombia;LOCAL;PFR12250160;;ROSEROS;FABIO DIAZ;PFR;CO FAMILIA%;;2;09-FEB-21;09-FEB-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/13/2022;9;2022;99529;APT47117;15903CO1;15903CO100780PFP;SMS 15 GSM BLANCO   780 MM  LAMINACION;BLANCO;HYGIENE;780;15;1;SMS;M2;276634;4149.51;4149.51;CAL FACTURAS PLANVAL;64511049;0;0;COP;4346.91;14840.67;14840.67;3.58;276634;.0536;0;09/13/2022;352.119901.41204845.000000.H02.000;64511049;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI BACKSHEET;-1612776;Colombia;LOCAL;PFP15903780;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;06-AGO-21;06-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/13/2022;9;2022;99529;APT47117;12125CO3;12125CO300210PFP;SS 12 GSM BLANCO   SP 125 ancho 210 MM;BLANCO;HYGIENE;210;12;3;SS;M2;209734;2516.81;2516.81;CAL FACTURAS PLANVAL;38135933;0;0;COP;4346.91;8773.11;8773.11;3.49;209734;.0418;0;09/13/2022;352.119903.41204845.000000.H02.000;38135933;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI TOPSHEET;-953398;Colombia;LOCAL;PFP12125210;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;1;17-OCT-18;17-OCT-18;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/16/2022;9;2022;99553;APT47135;12160CO3;12160CO300780PFP;SS 12 GSM BLANCO   SP 160 ancho 780 MM;BLANCO;HYGIENE;780;12;3;SS;M2;127584;1531.01;1531.01;CAL FACTURAS PLANVAL;23198599;0;0;COP;4404.64;5266.85;5266.85;3.44;127584;.0413;0;09/16/2022;352.119903.41204845.000000.H02.000;23198599;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI TOPSHEET;-579965;Colombia;LOCAL;PFP12160780;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;06-SEP-21;06-SEP-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/16/2022;9;2022;99553;APT47135;15903CO1;15903CO100630PFP;SMS 15 GSM BLANCO   630 MM  LAMINACION;BLANCO;HYGIENE;630;15;1;SMS;M2;291186;4367.79;4367.79;CAL FACTURAS PLANVAL;67904575;0;0;COP;4404.64;15416.6;15416.6;3.53;291186;.0529;0;09/16/2022;352.119901.41204845.000000.H02.000;67904575;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI BACKSHEET;-1697614;Colombia;LOCAL;PFP15903630;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;06-AGO-21;06-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/16/2022;9;2022;99553;APT47135;15903CO1;15903CO100780PFP;SMS 15 GSM BLANCO   780 MM  LAMINACION;BLANCO;HYGIENE;780;15;1;SMS;M2;287898;4318.47;4318.47;CAL FACTURAS PLANVAL;67137814;0;0;COP;4404.64;15242.52;15242.52;3.53;287898;.0529;0;09/16/2022;352.119901.41204845.000000.H02.000;67137814;HY NONWOVEN;HYN ADULT INCONTINENCE;HYNAI BACKSHEET;-1678445;Colombia;LOCAL;PFP15903780;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;06-AGO-21;06-AGO-21;
9286;817000680-2;FAMILIA DEL PACIFICO S.A.S;ESSITY;09/17/2022;9;2022;99565;APT47147;05303CO1;05303CO100580PFP;SMS 13 GSM BLANCO   580 MM;BLANCO;HYGIENE;580;13;1;SMS;M2;48488;630.34;630.34;CAL FACTURAS PLANVAL;9799425;0;0;COP;4435.84;2209.15;2209.15;3.50;48488;.0456;0;09/17/2022;352.119901.41204845.000000.H02.000;9799425;HY NONWOVEN;HYN BABY;HYNBA LEG CUFF;-244986;Colombia;LOCAL;PFP5303580;;ROSEROS;FABIO DIAZ;PFP;CO FAMILIA%;;2;05-AGO-21;05-AGO-21;
